Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,c,
Si6Sb6,0.05317,0.0231,0.14572000000000002,0.01611,0.017269999999999997,0.16809000000000002,0.0095,0.44173,0.38982,0.09548,0.0,0.21941,0.06221,0.25325,0.67825,0.048260000000000004,0.0,0.25,0.72865,0.07393,0.74105,0.0,0.72469,0.66776,0.65198,-0.86021,0.04743,-0.5978600000000001,-0.7694,-0.8699,0.01595,-0.34276999999999996,0.0,-0.55253,0.47778999999999994,0.013009999999999999,0.15662,0.01376,0.0744,0.16632,0.1441,0.08565,0.45556,0.21427,0.21427,0.016669999999999997,0.015030000000000002,0.00953,0.13889,1.0,0.58908,0.17817,0.00217,0.04372,0.14201,0.10693,0.08498,0.0,0,0,0.0,0.0,7.14756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.8491299999999999,-4.920719999999999,-1.00552,0.0,0.0,0.0,0.0,0.0,0.0,-4.92788,-0.9414399999999999,-0.85108,0.16037,0.46437,0,25.07959,
Ta4Te10Pd6,0.0164,0.09855,0.1258,0.1163,0.33703,0.01462,0.00164,0.40597,0.28899,0.041530000000000004,0.16748,0.19864,0.04455,0.14739000000000002,0.15639,0.01977,0.08815,0.25,0.67778,0.15070999999999998,0.7054600000000001,0.30207,0.78597,0.81709,0.80689,-0.61928,0.08847999999999999,-0.5563100000000001,-0.66476,-0.70045,0.10013999999999999,-0.38533,0.1738,-0.42103,0.43793000000000004,0.06131,0.11117,0.13565,0.09247999999999999,0.08213,0.02445,0.026869999999999998,0.33434,0.06475,0.06467,0.0016300000000000002,0.06299,0.0207,0.22221999999999997,0.09593,0.08914,0.08914,0.06988,0.10617,0.05508,0.13438,0.028419999999999997,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18114,-9.94025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.24305,0.0,-12.13603,-0.93629,-12.13603,-12.13603,-8.58313,-9.57068,-0.93629,-12.13603,0.0,-0.93629,-12.13603,-12.13603,0.1543,0.77156,0,24.27205,
Sc2H2O4,0.00954,0.10402,0.16574,0.05237000000000001,0.056179999999999994,0.23861,0.0,0.26269000000000003,0.21552,0.08096,0.0,0.32766,0.02659,0.05462,0.31704,0.01272,0.16275,0.22873000000000002,0.72883,0.13917000000000002,0.72027,0.0,0.7579199999999999,0.78046,0.78046,-0.67291,0.00722,-0.34205,-1.0,-1.0,0.11900999999999999,-0.11145999999999999,0.0,-0.5043300000000001,0.0,0.21458000000000002,0.14831,0.0383,0.01693,0.00778,0.08957000000000001,0.01813,0.18939,0.011590000000000001,0.00023999999999999998,0.015030000000000002,0.0,0.0,0.10482000000000001,0.03449,0.03449,0.03449,0.0,0.0656,0.31948000000000004,0.10855999999999999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-13.0313,-0.8195899999999999,-13.0313,0.0,0.0,-2.03463,-0.8195899999999999,-13.0313,0.0,-0.8195899999999999,-13.0313,-13.0313,0.12579,0.15404,0,26.06259,
Ti4Ag4P4S22,0.0040100000000000005,0.05201,0.13104000000000002,0.06196,0.18255,0.12533,0.10389000000000001,0.42376,0.44178999999999996,0.06803,0.09739,0.28145,0.0209,0.08638,0.19194,0.04489,0.15971,0.26176,0.68062,0.14275,0.7156899999999999,0.4515,0.75574,0.81822,0.79225,-0.72938,0.04086,-0.5774199999999999,-0.8313799999999999,-0.8313799999999999,0.12929000000000002,-0.7057399999999999,0.19329000000000002,-0.43882,0.5082899999999999,0.01023,0.13338,0.0767,0.07109,0.02692,0.04093,0.00777,0.29120999999999997,0.10486,0.00061,0.032080000000000004,0.07024,0.00877,0.55556,0.12915,0.07317,0.01719,0.00441,0.05624,0.05549,0.08905,0.007659999999999999,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.092830000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-17.46,-2.18173,-4.07836,-2.0024900000000003,0.0,0.0,-25.71066,-4.20338,-3.43285,0.0,-4.25715,-2.2532,-2.71695,0.21850999999999998,0.27105,0,31.4204,
Eu2I2O2,0.00589,0.09823,0.1258,0.15075999999999998,0.015359999999999999,0.31356999999999996,0.0,0.39914,0.29031,0.23848000000000003,0.0,0.0,0.48318999999999995,0.01592,0.17845,0.08063,0.1542,0.21006999999999998,0.81018,0.07821,0.7266600000000001,0.0,0.8590200000000001,0.8239,0.8239,-0.10511,0.07399,-0.54796,-0.7339399999999999,-1.0,0.17244,-0.21224,0.0,-0.62146,0.0,0.00843,0.22546,0.24026,0.00256,0.07359,0.16382,0.00851,0.5079899999999999,0.026560000000000004,0.0022,0.00322,0.0,0.0,0.015369999999999998,0.0062,0.0062,0.0062,0.0,0.16624,0.37388000000000005,0.18498,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.00355,1.00355,1.00355,1.00355,13.058869999999999,13.058869999999999,0.0,0.0,0.0,1.00355,1.00355,1.00355,0.1537,0.1537,0,26.117739999999998,
Ge2Sb2,0.05317,0.025769999999999998,0.14572000000000002,0.025,0.08325,0.08225,0.0062,0.41401000000000004,0.3379,0.00236,0.0,0.21941,0.03533,0.25325,0.42313,0.02698,0.0,0.25,0.7430899999999999,0.05948,0.74105,0.0,0.78117,0.73416,0.65198,-0.60777,0.033139999999999996,-0.56595,-0.7078800000000001,-0.7468600000000001,0.00759,-0.34276999999999996,0.0,-0.56282,0.65941,0.00455,0.17701,0.00511,0.06974,0.06287000000000001,0.08872999999999999,0.08565,0.45556,0.11969,0.11969,0.016669999999999997,0.00054,0.00233,0.10528,0.38443,0.2813,0.17817,0.0,0.07326,0.04262,0.02806,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.55347,2.38482,5.52722,0.0,0.0,0.0,0.0,0.0,0.0,2.25257,6.06911,7.36963,0.52248,0.52248,0,24.43059,
Cu2Ge2O6,0.06257,0.07439,0.17402,0.059860000000000003,0.01163,0.15894,0.009340000000000001,0.39757,0.21552,0.12983,0.0,0.2356,0.03533,0.12380999999999999,0.29131999999999997,0.040780000000000004,0.24224,0.27438,0.6362300000000001,0.23176999999999998,0.7358600000000001,0.0,0.78117,0.8225899999999999,0.73416,-0.629,0.06171,-0.54602,-1.0,-1.0,0.01759,-0.14753,0.0,-0.39000999999999997,0.51066,0.07555,0.09233999999999999,0.10953,0.1945,0.10330999999999999,0.03069,0.12005999999999999,0.3315,0.13982,9e-05,0.65657,0.13804,0.04471,0.77778,0.38443,0.26229,0.14014000000000001,0.0,0.07326,0.27937,0.20242000000000002,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.95201,-3.60355,-0.7451300000000001,0.0,0.0,-13.02287,0.0,0.0,0.0,-2.7580299999999998,-0.3974,0.0,0.11442999999999999,0.33439,0,26.04575,
Ba2Al4Cl16,0.00734,0.05993,0.10588,0.14278,0.12762,0.22011,0.09806000000000001,0.47542,0.28135,0.12397000000000001,0.0,0.23371,0.02364,0.01803,0.09333,0.01287,0.3053,0.16598,0.64986,0.21065,0.71663,0.0,0.75938,0.8528700000000001,0.77163,-0.76378,0.0861,-0.6340399999999999,-0.7912600000000001,-0.92861,0.16817000000000001,-0.20770999999999998,0.0,-0.48916000000000004,0.6471100000000001,0.0936,0.12987,0.06815,0.036680000000000004,0.02507,0.12480999999999999,0.00869,0.3905,0.09348,2.9999999999999997e-05,0.00295,0.10928,0.09326,0.14074,0.03506,0.03506,0.01314,0.00372,0.04782,0.14378,0.032760000000000004,0.07964,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.5467800000000005,11.50056,0.0,0.0,0.0,6.108630000000001,11.50056,3.5467800000000005,0.0,11.50056,3.5467800000000005,3.5467800000000005,0.27871,0.48958,0,25.45174,
Mg1Cl2,-0.01624,0.00782,0.27878000000000003,0.17076,0.056470000000000006,0.11412,0.0,0.37993000000000005,0.28135,0.03612,0.0,0.27825,0.01948,0.014980000000000002,0.1217,0.00197,0.31111,0.25,0.74217,0.11832999999999999,0.77657,0.0,0.7994600000000001,0.77908,0.77908,-0.74457,0.05271,-0.52369,-0.7912600000000001,-0.85339,0.18716,-0.20770999999999998,0.0,-0.53167,0.72625,0.0,0.18182,0.18953,-0.01743,0.04579,0.11669000000000002,-0.05033,0.32424000000000003,0.14251,2.9999999999999997e-05,0.09091,0.0,0.0,0.125,-0.02414,-0.02414,-0.02414,0.0,0.06564,0.09096,0.09637000000000001,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.89399,1.1396600000000001,0.0,0.0,0.0,11.37324,0.0,0.0,0.0,1.8158,3.14506,3.14506,0.15966,0.15966,1,22.74648,
U2Se2O10,0.0050799999999999994,0.054529999999999995,0.10588,0.13721,0.13982999999999998,0.31969000000000003,0.13287000000000002,0.38282,0.21552,0.10848,0.1266,0.15527,0.05297999999999999,0.040080000000000005,0.1447,0.053779999999999994,0.15333,0.22873000000000002,0.6906,0.1774,0.6515,0.38349,0.7841,0.85075,0.70004,-0.37940999999999997,0.01734,-0.52741,-1.0,-1.0,0.10051,-0.1536,0.13827,-0.42895,0.53351,0.04326,0.16221,0.07942,0.02482,0.02479,0.09935,0.006220000000000001,0.30096,0.00969,9e-05,7e-05,0.08057,0.02814,0.18517999999999998,0.10217999999999999,0.05782,0.01346,0.38083,0.0864,0.31474,0.06672,0.01853,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.5936900000000005,1.8194599999999999,4.49,2.3519099999999997,11.568480000000001,11.568480000000001,1.8194599999999999,2.3519099999999997,0.0,1.8194700000000001,4.06154,2.4597900000000004,0.18594000000000002,0.40644,0,23.14651,
Pr4Br10,0.04883,0.08805,0.11740999999999999,0.02108,0.00716,0.30091,0.0,0.37705,0.50347,0.01103,0.0,0.22739,0.0711,0.08316,0.6692899999999999,0.01885,0.3801,0.19833,0.7519399999999999,0.11420999999999999,0.6924899999999999,0.0,0.57029,0.73432,0.73432,-0.3312,0.02162,-0.51993,-0.6712199999999999,-0.72587,0.059820000000000005,-0.20595,0.0,-0.53895,0.67572,0.0,0.25688,0.27194,0.04344,0.03938,0.10099,0.06522,0.4162,0.015069999999999998,0.00045,0.0061200000000000004,0.0,0.0,0.053329999999999995,0.26866999999999996,0.26866999999999996,0.26866999999999996,0.0,0.12455999999999999,0.00499,0.08971,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.06675,-4.52117,-2.06675,-2.06675,-11.37583,-11.37583,0.0,0.0,0.0,-3.6004,-2.06675,-2.06675,0.1757,0.66746,0,23.52617,
Ge1Te1-T1,0.06257,0.00148,0.14991,0.1606,0.3061,0.12869,0.0,0.40597,0.33005999999999996,0.00634,0.0,0.19864,0.03533,0.43333,0.48975,0.04147,0.0,0.27438,0.7430899999999999,0.08539,0.7427699999999999,0.0,0.78117,0.73416,0.73416,-0.60777,0.04657,-0.5563100000000001,-0.70581,-0.7468600000000001,0.0423,-0.14301,0.0,-0.56282,0.5707899999999999,0.027860000000000003,0.17701,0.06496,0.1026,0.01595,0.10428,0.12484,0.42089,0.08388999999999999,0.08388999999999999,0.0016300000000000002,0.0,0.0,0.10528,0.38443,0.38443,0.38443,0.0,0.07326,0.04629,0.013730000000000001,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.81376,0.71523,2.84578,0.0,0.0,0.0,0.0,0.0,0.0,1.9716099999999999,3.4149300000000005,2.27662,0.18359,0.18359,0,21.47866,
Nb2Co4O9,0.03367,0.08256000000000001,0.14257,0.0998,0.07764,0.22566,0.01259,0.34146,0.21552,0.077,0.0881,0.27052,0.0279,0.1272,0.11060999999999999,0.03321,0.1393,0.26176,0.6292300000000001,0.23876999999999998,0.6882199999999999,0.1211,0.7849,0.82305,0.8214,-0.68805,0.07357000000000001,-0.47113,-1.0,-1.0,0.02534,-0.40596,0.18799000000000002,-0.36491999999999997,0.46665,0.08868999999999999,0.08662,0.15336,0.16784000000000002,0.05595,0.03973,0.05981,0.23049,0.04888,9e-05,0.07159,0.07708999999999999,0.04793,0.18889,0.22915,0.09547,0.09547,0.00037,0.05927,0.2637,0.11005999999999999,0.055529999999999996,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.20153,1.8436400000000002,2.7613,0.0,0.0,10.000639999999999,2.60875,4.51849,10.000860000000001,1.5903200000000002,2.75452,2.7128200000000002,0.19527,0.19527,0,26.719490000000004,
Y2C2I2,0.015580000000000002,0.04899,0.13314,0.17964000000000002,0.20735,0.25842,0.03182,0.39914,0.38518,0.14717,0.0,0.25633,0.00598,0.05256,0.28248,0.08856,0.19895,0.21006999999999998,0.64908,0.23931,0.70632,0.0,0.71322,0.82516,0.79814,-0.61452,0.15865,-0.54796,-0.6836399999999999,-0.72543,0.13954,-0.21224,0.0,-0.44938999999999996,0.67752,0.03398,0.0687,0.21118,0.0236,0.43157,0.19379000000000002,0.02361,0.29012,0.0696,0.06525,0.01379,0.015059999999999999,0.16927999999999999,0.0763,0.33261999999999997,0.19341,0.054189999999999995,0.0,0.01747,0.0216,0.34726999999999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.57528,-0.24808000000000002,-0.97719,0.0,0.0,-13.44595,-0.15204,-0.97719,0.0,-0.8828,-0.58521,-0.97719,0.14479,0.15316,0,26.99526,
Ga2S2,0.021830000000000002,0.03703,0.17822000000000002,0.14309000000000002,0.13407,0.08005,0.0,0.4072,0.44413,0.034839999999999996,0.0,0.40457,0.06162,0.02012,0.0212,0.03288,0.0,0.27438,0.6765,0.13038,0.7642100000000001,0.0,0.9682,1.0,1.0,-0.51455,0.03136,-0.5578,-0.81776,-0.8313799999999999,0.11793,-0.15624000000000002,0.0,-0.5256,0.60134,0.0,0.15325,0.04517,0.0,0.00403,0.05491,0.042319999999999997,0.43485,0.03296,0.03296,0.0,0.0,0.0,0.1037,0.0067,0.0067,0.0067,0.0,0.06386,0.06251,0.042839999999999996,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.49064,3.01809,2.06826,0.0,0.0,0.0,3.5823400000000003,2.06826,0.0,3.5823400000000003,2.06826,0.0,0.14515999999999998,0.14515999999999998,0,24.67904,
Ni1Cl2,0.05874,0.023180000000000003,0.16983,0.04938,0.013319999999999999,0.1644,0.0,0.37993000000000005,0.28135,0.023569999999999997,0.0,0.33204,0.02791,0.13859000000000002,0.10602,0.017519999999999997,0.16822,0.3025,0.62238,0.23813,0.73015,0.0,0.8092699999999999,0.82275,0.82275,-0.688,0.13434000000000001,-0.52369,-0.7912600000000001,-0.7912600000000001,0.06963,-0.20770999999999998,0.0,-0.3869,0.51071,0.0,0.08557999999999999,0.00011999999999999999,0.28019,0.02663,0.060989999999999996,0.10676,0.32323,0.038169999999999996,2.9999999999999997e-05,0.2298,0.0,0.0,0.1,0.16158,0.16158,0.16158,0.0,0.05541,0.12883,0.03951,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5848899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.84379,1.25481,2.9918400000000003,0.0,0.0,11.30676,0.0,0.0,11.30676,1.72734,2.9918400000000003,2.9918400000000003,0.15277000000000002,0.15277000000000002,1,22.61351,
Re1S2-T1,0.0007599999999999999,0.060039999999999996,0.15138,0.01882,0.00713,0.026560000000000004,0.0,0.39608000000000004,0.44178999999999996,0.07868,0.0,0.3019,0.10922,0.20968,0.30808,0.04381,0.08485,0.28792,0.6733600000000001,0.13352999999999998,0.68893,0.0,0.79156,0.81183,0.81183,-0.65627,0.06067,-0.54418,-0.8313799999999999,-0.8313799999999999,0.28239000000000003,-0.14762999999999998,0.0,-0.40983,0.39289,0.0,0.11507,0.09887,0.008409999999999999,0.009890000000000001,0.11638,0.0008699999999999999,0.25978,0.027460000000000002,0.00061,0.28060999999999997,0.0,0.0,0.29365,0.004529999999999999,0.004529999999999999,0.004529999999999999,0.0,0.06514,0.08378,0.10494,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8712700000000001,0.58462,0.0,0.0,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.13042,0.13042,1,23.33147,
Hf2Br2N2,-0.07107000000000001,0.12394000000000001,0.14467,0.21231999999999998,0.16068,0.23304,0.0,0.37705,0.35846999999999996,0.075,0.0,0.28556,0.14866,0.12591,0.4911,0.052570000000000006,0.13542,0.23901,0.71765,0.14851,0.7007399999999999,0.0,0.7458199999999999,0.78596,0.78596,-0.48326,0.06125,-0.51993,-0.6971,-0.7229800000000001,0.1037,-1.0,0.0,-0.47218000000000004,0.51151,0.0,0.17455,0.17268,0.031160000000000004,0.055439999999999996,0.11692000000000001,-0.65271,0.30413,0.01984,0.00045,0.02265,0.0,0.0,0.15278,0.10465999999999999,0.10465999999999999,0.10465999999999999,0.0,0.09369,0.40557,0.13460999999999998,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.46223000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0954200000000003,1.16926,2.8708,1.56589,13.27863,13.27863,0.90407,1.56589,0.0,0.90407,1.56589,1.56589,0.13617,0.13617,1,26.557270000000003,
Tc4O12F4,0.02792,0.11292999999999999,0.15725,0.10475999999999999,0.13625,0.056670000000000005,0.0,0.30405,0.21552,0.058370000000000005,0.0,0.0,0.48318999999999995,0.0,0.0,0.02617,0.0,0.28792,0.654,0.214,0.69247,0.0,0.0,0.0,0.0,0.0,0.053360000000000005,-0.41402,-1.0,-1.0,0.04428,-0.18436,0.0,-0.40996000000000005,0.0,0.0,0.11208,0.0709,0.0,0.03304,0.060770000000000005,0.03383,0.2579,0.01686,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05425,0.29341999999999996,0.08184,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.51237,12.070089999999999,2.51237,0.0,0.0,0.0,12.070089999999999,2.51237,0.0,0.0,0.0,0.0,0.2036,0.37522,0,24.679570000000002,
In4Te4O12F4,0.01949,0.10315999999999999,0.13639,0.18175999999999998,0.24115,0.25275,0.0,0.43518999999999997,0.21552,0.16101,0.0,0.19864,0.08993,0.07521,0.10585,0.05557,0.0,0.25,0.71672,0.15128,0.73546,0.0,0.69182,0.86177,0.86177,-0.53622,0.03267,-0.5905100000000001,-0.98125,-1.0,0.08143,-0.18436,0.0,-0.5574600000000001,0.5707899999999999,0.12754000000000001,0.14545999999999998,0.12427,0.053860000000000005,0.08551,0.10119,0.02925,0.38636,0.04311,9e-05,0.0016300000000000002,0.0,0.0,0.06019,0.02238,0.02238,0.02238,0.029889999999999996,0.17873,0.33926999999999996,0.19592,0.24874000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-124.16218,0.0,0.0,0.0,0.0,2.7191799999999997,12.99383,2.7191799999999997,0.0,0.0,0.0,12.99383,2.7191799999999997,0.0,12.99383,2.7191799999999997,2.7191799999999997,0.20665999999999998,0.29875999999999997,0,26.315790000000003,
Hf2I2N2,-0.07107000000000001,0.13171,0.14467,0.22321999999999997,0.17444,0.20506,0.0,0.39914,0.25189,0.18357,0.0,0.28556,0.14866,0.12591,0.4911,0.08575,0.13542,0.23901,0.71765,0.17075,0.7007399999999999,0.0,0.7458199999999999,0.78596,0.78596,-0.48326,0.06176,-0.54796,-0.68242,-0.7229800000000001,0.10790999999999999,-1.0,0.0,-0.47218000000000004,0.51151,0.03261,0.17455,0.26315,0.031160000000000004,0.0678,0.1468,-0.65271,0.30413,0.020419999999999997,0.0022,0.02265,0.0,0.0,0.15278,0.10465999999999999,0.10465999999999999,0.10465999999999999,0.0,0.09369,0.41548999999999997,0.17999,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.50632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.12332,1.2922799999999999,2.93673,1.60185,13.46515,13.46515,0.9248299999999999,1.60185,0.0,0.9248299999999999,1.60185,1.60185,0.13737,0.13737,1,26.9303,
Sn2P2,0.0379,0.06724,0.14153,0.05223,0.25853000000000004,0.14114000000000002,0.0,0.42358,0.42683999999999994,0.1308,0.0,0.24863000000000002,0.06989,0.11818,0.15963,0.04353,0.48,0.23901,0.7598199999999999,0.06354,0.76703,0.0,0.74929,0.8489399999999999,0.8489399999999999,-0.47394,0.0054,-0.5772,-0.75703,-0.8140000000000001,0.03991,-0.7057399999999999,0.0,-0.57006,0.59535,0.0,0.21156,0.1072,0.06732,0.02474,0.040780000000000004,0.08775,0.56952,0.10390999999999999,0.10390999999999999,0.04205,0.0,0.0,0.08056,0.09458,0.09458,0.09458,0.0,0.12767,0.08682999999999999,0.0648,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7313900000000002,1.56294,1.13782,0.0,0.0,12.2153,1.9707700000000001,1.13782,0.0,1.9707700000000001,1.13782,1.13782,0.16134,0.16134,0,24.43059,
Ta2Ni4Te4,0.0164,0.05063,0.14572000000000002,0.2029,0.35564,0.11137999999999999,0.00872,0.40597,0.28899,0.05674,0.12589,0.19864,0.02791,0.13859000000000002,0.10602,0.02504,0.08815,0.25,0.62238,0.20611,0.7054600000000001,0.21855,0.80688,0.82275,0.81709,-0.688,0.11673,-0.5563100000000001,-0.70045,-0.73441,0.08299,-0.38533,0.12258,-0.3869,0.43793000000000004,0.11392999999999999,0.08557999999999999,0.08715,0.1026,0.061079999999999995,0.1107,0.026869999999999998,0.32323,0.07407000000000001,0.11445,0.0016300000000000002,0.08081,0.05853,0.22221999999999997,0.16158,0.16158,0.09593,0.07599,0.05541,0.12785,0.14142000000000002,0.025660000000000002,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.85884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-12.74276,-0.78545,-12.74276,-12.74276,-2.23327,-3.2836199999999995,0.0,-12.74276,-3.8596199999999996,-1.4369100000000001,-12.74276,-12.74275,0.13927,0.25524,0,25.48551,
